Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA
1462374550.000104,42.360366,-71.090660,3.606319,10.000000,21.093750,0.860000,310.757643
1462374551.000103,42.360357,-71.090666,3.632076,10.000000,43.242188,0.620000,422.142636
1462374552.000104,42.360346,-71.090670,3.543362,10.000000,79.101562,0.740000,596.207219
1462374553.000104,42.360333,-71.090667,3.365505,10.000000,92.460938,0.740000,366.522415
1462374554.000104,42.360330,-71.090665,3.609921,10.000000,93.164062,0.740000,351.431151
1462374555.000104,42.360328,-71.090666,3.836178,10.000000,100.195312,0.190000,1070.187549
1462374556.000105,42.360328,-71.090666,4.180202,10.000000,116.718750,0.000000,4280.750196
1462374557.000105,42.360327,-71.090669,4.465298,10.000000,36.914062,0.190000,1979.645867
1462374558.000104,42.360339,-71.090683,4.473598,10.000000,337.148438,0.530000,649.082668
1462374559.000104,42.360349,-71.090699,4.534634,10.000000,326.601562,0.530000,1473.576720
1462374560.000104,42.360353,-71.090708,4.610073,10.000000,298.476562,0.260000,5551.842054
1462374561.000104,42.360353,-71.090708,4.628139,10.000000,280.195312,0.000000,22207.368217
1462374562.000105,42.360358,-71.090717,4.649654,10.000000,4.921875,0.260000,1164.024993
1462374563.000104,42.360358,-71.090717,4.654995,10.000000,43.593750,0.000000,4656.099973
1462374564.000104,42.360364,-71.090720,4.668392,10.000000,20.390625,0.450000,648.029857
1462374565.000103,42.360370,-71.090722,4.703457,10.000000,357.539062,0.520000,684.652984
1462374566.000105,42.360375,-71.090725,4.680019,30.000000,357.187500,0.520000,537.868377
1462374567.000104,42.360384,-71.090732,4.613979,30.000000,344.882812,0.520000,585.333539
1462374568.000104,42.360394,-71.090740,4.532223,30.000000,337.851562,0.860000,300.558966
1462374569.000105,42.360403,-71.090748,4.449856,30.000000,333.281250,0.860000,808.174806
1462374576.000104,42.360498,-71.090794,4.965908,50.000000,353.671875,1.520000,178.087299
1462374577.000103,42.360743,-71.091006,4.322659,50.000000,324.492188,3.570000,196.425276
1462374578.000104,42.360748,-71.091042,4.241512,30.000000,240.117188,1.520000,318.040141
